游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Skool Daze Reskooled,"动作,冒险,休闲,独立,经典,横向滚屏,复古,怀旧,重制,控制器,80 年代","Alternative Software Ltd,Involution Team",Alternative Software Ltd,32,PC,单人,否,5
Masters of Puzzle,"休闲,独立,模拟,抢先体验,解谜",Belleal Games,Belleal Games,47,PC,单人,否,5
Pandamonia,"血腥,动作,独立,休闲,暴力,体育,角色扮演,黑色幽默",Running Hoffman,Running Hoffman,11,PC,单人,是,5
Good doktor,"独立,休闲,模拟,裸露,管理,二维,单人",Niko Belik,Niko Belik,32,PC,单人,否,5
テーマパークの虫,"免费,独立,模拟",よるのあとち(Yorunoatochi),よるのあとち,免费开玩,PC,单人,否,5
Raging Titan,"策略,塔防",Mad Vulture Games,Mad Vulture Games,21,PC,单人,否,5
CAFE 0 ~The Sleeping Beast~,"独立,冒险,休闲,视觉小说,女性主角,动漫,好评原声音轨,爱情,恐怖,悬疑,心理恐怖,剧情丰富,选择取向,少女游戏",ROSEVERTE MYSTERY,ROSEVERTE,70,PC,单人,否,5
Blood Memery,"色情内容,角色扮演,暴力,独立,冒险",CCYY,CCYY,9,PC,单人,是,5
Line of Sight: Vietnam,"动作,第一人称射击,历史",N-Fusion Interactive,Ziggurat,36,PC,单人,否,5
Saucer-Like,"冒险,独立,动漫,指向 &amp; 点击,解谜,剧情丰富,单人,悬疑,手绘,隐藏物体",Fosfatina Ediciones,Tizona Interactive,25,PC,单人,是,5
SpellKeeper,"休闲,独立,策略,解谜,逻辑,放松,困难",Studio Gier,Silesia Games Sp. z o.o.,18,PC,单人,是,5
Thunderbird: The Legend Begins,"冒险,独立,休闲,虚拟现实",Innervision Games,Innervision Games,25,PC,单人,否,5
Beer Pong League,"休闲,体育,独立,虚拟现实",Polyverse Studio,Polyverse Studio,22,PC,单人,否,5
JugiPaint,设计与插画,Jugilus,Jugilus,88,PC,其他,否,5
心塞男孩 Sadboy,"独立,休闲,互动小说,指向 &amp; 点击",热泉 RedSpring,热泉 RedSpring,6,PC,单人,是,5
Sydney's World,"角色扮演,RPG制作大师,奇幻,阖家,女性主角,剧情丰富,冒险,日系角色扮演,休闲,教育,动漫",Wise Dad Games,Wise Dad Games,21,PC,单人,否,5
Extreme Exorcism,"独立,休闲,动作,冒险,平台游戏,合作,多人,恐怖,像素图形,二维,4人本地",Golden Ruby Games,Ripstone,26,PC,合作,否,5
Embers of Magic,"免费,独立,休闲,视觉小说,冒险,动作,女性主角",Ithaqua Labs,Ithaqua Labs,免费,PC,单人,否,5
Spherecraft,"休闲,独立",Daniel Rychl??,Fungamesvr,11,PC,单人,否,5
Teragard,"冒险,角色扮演,独立",Michael Squirrel,Michael Squirrel,32,PC,单人,否,5
ReHack,"独立,动作,模拟,好评原声音轨,黑客,采矿",EasyWays Team,EasyWays,11,PC,单人,否,5
Midnight Ultra,"独立,动作,第一人称视角,西部,暴力,竞技场射击,单人,恶魔,血腥,射击,超现实,僵尸,心理恐怖,冒险,怀旧,第一人称射击,像素图形",Forward Instinct,Forward Instinct,15,PC,单人,否,5
Oracle of Forgotten Testament,"角色扮演,RPG制作大师,动漫,信仰",Dragon Emperors,Dragon Emperors,22,PC,单人,是,5
Aoki Ookami to Shiroki Mejika,策略,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",42,PC,单人,否,5
Shape of America: Episode One,"冒险,角色扮演,独立,视觉小说,政治,政治性,选择取向,指向 &amp; 点击,动态记叙,90 年代,历史",kuklam studios,kuklam studios,22,PC,单人,否,5
BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,"独立,休闲,动作,多人,血腥,重玩价值,竞技场射击,本地多人,欢乐,单人,物理,射击,困难,卡通,垂直卷轴射击",DRUNKEN APES,DRUNKEN APES,6,PC,多人,否,5
ROCKETRON,"动作,独立,像素图形,平台游戏,二维,单人,休闲,机甲世界,科学,类银河战士恶魔城,清版射击",ASTRO PORT,Henteko Doujin,26,PC,单人,是,5
Merlin vs Zombies,"动作,独立,休闲",Educational Games,Educational Games,15,PC,单人,否,5
Dead Stop,"休闲,策略,塔防",Shortbreak Studios s.c.,Shortbreak Studios s.c.,,PC,单人,否,5
Fort Boyard,"动作,体育",Appeal Studio,Microids,80,PC,单人,否,5
Ghost Platoon,"动作,多人,第一人称视角",Polygon Art,Toplitz Productions,50,PC,多人,否,5
America's Retribution,"动作,独立,血腥,暴力",Ed Findlay,Ed Findlay,18,PC,单人,否,5
Fat Mask,"动作,独立,竞技,4人本地,解谜,本地多人,休闲,多人,本地合作,二维,快节奏,控制器,平台解谜,单人,好评原声音轨,策略,欢乐,困难,可爱",Paper Cult,Paper Cult,36,PC,本地多人,是,5
VRchaeology: Prologue,"免费,冒险,休闲,虚拟现实",Play Nicely,Play Nicely,免费开玩,PC,单人,否,5
Toaster Jam,"独立,休闲,卡通,街机,二维,欢乐,彩色,关卡编辑,仅鼠标",SnoutUp,SnoutUp,11,PC,单人,否,5
SilverFrame(纯白星原),"动作,独立,抢先体验,机甲世界,太空",phixcat,phixcat,17,PC,单人,是,5
Life Tastes Like Cardboard,"独立,血腥,色情内容,步行模拟,情感,黑暗,超现实,试验性,抽象,免费",Demensa,Demensa,免费,PC,单人,否,5
Trash Story,"休闲,色情内容,血腥,暴力,视觉小说",КиКо,КиКо,22,PC,单人,否,5
World of Guns: VR,"免费,模拟,虚拟现实",Noble Empire Corp.,Noble Empire Corp.,免费开玩,PC,单人,是,5
Slay All Goblins,"独立,休闲,动作,冒险",ninedux,ninedux,免费开玩,PC,单人,否,5
Ghost Land,"休闲,策略,独立,角色扮演,模拟,血腥,暴力,裸露",TentacleGame,TentacleGame,14,PC,单人,是,5
VR Ping Pong Paradise,"体育,虚拟现实,独立,动作,休闲",SAT-BOX,SAT-BOX,47,PC,单人,是,5
Zen Chess: Mate in One,"休闲,桌上游戏,解谜,策略,棋类,极简主义",Minimol Games,Minimol Games,6,PC,单人,是,5
BLIK,"独立,冒险,解谜,第一人称视角,单人,动作,模拟",DimleTeam,DimleTeam,22,PC,单人,否,5
Smile,"独立,策略,单人,第一人称视角,恐怖,惊悚,生存恐怖,心理恐怖,科幻,未来",Ecco Studios,Ecco Studios,37,PC,单人,否,5
Wrath Of The Fire God,"动作,冒险,虚拟现实",Gamaya Inc,Gamaya Inc,48,PC,单人,否,5
Muscle Magic,"欢乐,卡通化,独立,休闲,阖家,本地多人,彩色,快节奏,4人本地,魔法,纵轴,动作,免费,玩家对战,多人,控制器,本地合作,格斗,网红,分屏",Disco Dog,Breda University of Applied Sciences,免费,PC,本地多人,否,5
Plastris,"休闲,独立,解谜,二维,等角,手绘",Khud0,Khud0,11,PC,单人,是,5
The Dragons' Twilight,"角色扮演,RPG制作大师,单人,奇幻,独立,回合制",G. A. Williams,G. A. Williams,18,PC,单人,否,5
Bowling Over It,"休闲,独立",Appocalypse Games,Appocalypse Games,18,PC,单人,否,5
Lost in Harmony,"独立,休闲,音乐",Digixart,Dear Villagers,28,PC,单人,是,5
Moorhuhn - Tiger and Chicken,"动作,角色扮演,独立",Deck 13,Young Fun Studio by Higgs Games GmbH,22,PC,单人,否,5
First Winter,"独立,暴力,血腥,怀旧,恐怖,氛围",Dan Sanderson,danthaigames,18,PC,单人,是,5
PIDO1,"独立,休闲,冒险,平台解谜",Mikhail Melnikov,Mikhail Melnikov,6,PC,单人,否,5
The Hateful Dead,"动作,独立,恐怖",Sayan,Sayan,22,PC,单人,否,5
vBuilder,"动画制作和建模,虚拟现实","TSMOUNT, Inc.","TSMOUNT, Inc.",免费开玩,PC,其他,是,5
Worlds,"独立,动作,冒险,潜行",Curious Planet,Curious Planet,36,PC,单人,否,5
Grimtale Island,"冒险,抢先体验,僵尸,生存,悬疑,PvE",Michael Schade,Michael Schade,6,PC,单人,否,5
Recursive Pain,"独立,抢先体验,休闲,动作,大型多人在线",Alex Varvoid,Alex Varvoid,6,PC,大型多人在线,否,5
Golden Panic,"动作,4人本地,多人,本地多人,迷宫探索,抢先体验,独立,本地合作,休闲",MissingNo Studio,MissingNo Studio,,PC,多人,否,5
岚零之风 - Wind Horizon,"冒险,角色扮演",RBIOKuriboh,RBIOKuriboh,9,PC,单人,是,5
Happy Empire - A Bouquet for the Princess,"休闲,独立,策略,模拟,冒险,二维,单人,资源管理,剧情丰富,欢乐,氛围,中世纪,放松,管理",AEL Entertainment,AEL Entertainment,22,PC,单人,否,5
Nadia Was Here,"独立,冒险,角色扮演,策略,像素图形,二维,怀旧,剧情丰富,解谜,日系角色扮演,奇幻,单人,80 年代,纵轴,悬疑,即时含暂停,探索,故事架构丰富,氛围,困难",Jajaben Games,Indietopia Games ,40,PC,单人,否,5
Ashworld,"动作,冒险,像素图形,末日,开放世界,独立,平台游戏,生存,二维,困难,动作冒险,单人",Orangepixel,Orangepixel,45,PC,单人,否,5
BARRAGE,"动作,独立,虚拟现实,射击",Archetype Edge LTD.,Archetype Edge LTD.,18,PC,单人,是,5
Glitchrunners,"动作,独立,清版动作,本地多人,4人本地,本地合作",Torque Studios,Green Man Gaming Publishing,42,PC,本地多人,否,5
The Whisperer in Darkness,"独立,休闲,冒险,洛夫克拉夫特式,视觉小说,恐怖",Nat Quayle Nelson,Nat Quayle Nelson,15,PC,单人,否,5
Battle Sorcerer,"动作,独立,策略,虚拟现实,玩家对战,魔法",G1 Playground,G1 Playground,50,PC,在线合作,是,5
Wars and Battles: Normandy,策略,"Battle Factory,HexWar Games",HexWar Games,37,PC,单人,否,5
Volcano Eruption,"模拟,虚拟现实",Lindero Edutainment,Lindero Edutainment,免费开玩,PC,单人,否,5
"Fairy Tale About Father Frost, Ivan and Nastya","冒险,休闲,指向 &amp; 点击",Bohemia Interactive,Bohemia Interactive,15,PC,单人,否,5
Afterlife,"模拟,策略",LucasArts,"Lucasfilm,Disney",26,PC,单人,否,5
Janky Tanks,"动作,独立,抢先体验,竞速",Hyper Hippo Games,Hyper Hippo Games,22,PC,单人,否,5
Fateline(命运线),"模拟,独立,冒险,抢先体验,单人,奇幻,角色扮演,解谜,剧情丰富,生存,恋爱模拟,重玩价值,剧情,互动小说,多结局,裸露","Gemini Stars Games,匿蝶网络",Gemini Stars Games,12,PC,单人,是,5
Wrack: Exoverse,"动作类 Rogue,动作,独立,冒险,轻度 Rogue,塔防,第一人称射击,街机",Final Boss Entertainment,Final Boss Entertainment,50,PC,单人,否,5
公主的逃脱日常,"动作,冒险,角色扮演,独立,休闲",Pioneer,Pioneer,免费开玩,PC,单人,是,5
Luminos,"休闲,独立",dev4play,dev4play,,PC,单人,是,5
Blink the Bulb,"冒险,免费,动作,独立,平台游戏,像素图形",White Sparkle Games,White Sparkle Games,免费开玩,PC,单人,否,5
Vengeance: Lost Love,"冒险,独立,休闲,隐藏物体",Urchin Games,Impossible Mystery Games,25,PC,单人,否,5
The Last Cargo,"动作,冒险,独立,角色扮演,恐怖,生存恐怖,生存,氛围,纵轴",Ehnenu,Ehnenu,36,PC,单人,否,5
BASIC8,"游戏开发,设计与插画,实用工具,动画制作和建模,教育,软件培训,编程",Tony Wang,Tony Wang,79,PC,其他,否,5
Trafic Road Rush,"竞速,体育,模拟",crimsonearthgames,crimsonearthgames,6,PC,单人,否,5
４人打ちアクション麻雀 / ACTION MAHJONG,"休闲,动作,独立,抢先体验","Mindware Co.,Ltd.","Mindware Co.,Ltd. ",36,PC,单人,否,5
守护未来 GUARD THE FUTURE,"动作,冒险,独立,角色扮演,色情内容,血腥,裸露,暴力,科幻",Redx9,Redx9,22,PC,单人,是,5
Room Planner - Design Home 3D,"动画制作和建模,设计与插画",iCanDesign LLC,iCanDesign LLC,138,PC,其他,是,5
Catacombs 1: Demon War,"冒险,角色扮演,独立,迷宫探索,策略角色扮演,电脑角色扮演,RPG制作大师,短片,休闲,剧情丰富,探索,困难,选择取向,重玩价值,回合制战斗,好评原声音轨,团队角色扮演,模拟,二维",SimProse Studios,SimProse Studios,15,PC,单人,否,5
It Lurks in the Woods,"独立,冒险,血腥,恐怖,探索,氛围,黑暗",Olivier LeClair,Olivier LeClair,免费,PC,单人,否,5
Smell of Death,"动作,独立,恐怖,射击,第一人称视角,虚拟现实",Alkame Games,Alkame Games,37,PC,单人,否,5
Destination Ares,"独立,策略,模拟,冒险,像素图形,太空,科幻,单人,管理,太空模拟,资源管理,基地建设,人工智能,火星,角色定制,重玩价值,氛围,困难,黑暗,类Rogue",Patrick Scott,Patrick Scott,68,PC,单人,否,5
Tales of Sorrow: Strawsbrough Town,"休闲,冒险,独立,模拟,策略,隐藏物体",Urchin Games,HH-Games,18,PC,单人,否,5
"Trapper Knight, Sharpshooter Princess","角色扮演,策略,回合战略,可爱,策略角色扮演,回合制战术,解谜,困难,剧情丰富,动漫",desunoya,Sekai Project,48,PC,单人,否,5
?kashicforce,"动作,独立,动漫,节奏",Endless Shirafu,Fruitbat Factory,43,PC,单人,否,5
Astral Traveler,"动作,独立,竞速,奔跑,太空,科幻,单人,控制器","Dragon Slumber,Brainoid",Dragon Slumber,21,PC,单人,否,5
弹幕那个恶人,"策略,独立,休闲,卡牌游戏,类Rogue",白信鸽工作室,白信鸽工作室,11,PC,单人,是,5
Lightbender,"独立,休闲,解谜","Math Nerd Productions, LLC","Math Nerd Productions, LLC",15,PC,单人,否,5
ControlMyJoystick,实用工具,Russ Beuker,Tetherscript Technology Corporation,70,PC,其他,否,5
Dark Throne,"动作,独立,冒险,角色扮演,像素图形",Marcin Miko??ajczyk,Back To Basics Gaming,6,PC,单人,否,5
Delude - Succubus Prison,"休闲,冒险,独立,角色扮演,模拟,色情内容,平台游戏,裸露",Halissoni,Droid Riot,11,PC,单人,否,5
Football Heroes Turbo,"体育,动作,角色扮演,抢先体验",Run Games,Run Games,50,PC,单人,否,5
Spears 'n' Spades,"冒险,动作,独立,平台游戏","LeatherIceCream,LazyTomato,Madvertiz0r",Proc Spine,11,PC,单人,否,5
Galaxy Race,"竞速,体育,动作,独立,模拟,虚拟现实",Magic VR,Magic VR,22,PC,单人,否,5
Medieval Towns,"开放世界生存制作,大型多人在线,抢先体验,冒险,动作,独立,制作,沙盒,基地建设,生存,建造,多人,中世纪,开放世界,玩家对战,第一人称视角,拟真,合作,在线合作",Station 437,Station 437,50,PC,大型多人在线,否,5
Timore 6,"独立,血腥,暴力,裸露,恐怖,心理恐怖,灵异,氛围",Vidas Salavejus,Vidas Salavejus,45,PC,单人,否,5
Knights Hunt,"独立,动作,模拟",Racing Bros,Racing Bros,22,PC,单人,否,5
The Renovator,"独立,恐怖,冒险",mirzagame5,mirzagame5,6,PC,单人,否,5
NASA's Exoplanet Excursions,教育,"Caltech/IPAC,NASA's Jet Propulsion Laboratory","Caltech/IPAC,NASA's Jet Propulsion Laboratory",免费游玩,PC,其他,否,5
Desert Law,"策略,角色扮演,即时战略,末日",Arise,1C Entertainment,15,PC,单人,否,5
The Enthralling Realms,"休闲,冒险,独立,三消,奇幻,好评原声音轨,剧情丰富",e-FunSoft Games,e-FunSoft Games,15,PC,单人,否,5
Equin: The Lantern,"策略,角色扮演,独立,类Rogue,像素图形,传统类 Rogue,怀旧,困难",DXF Games,DXF Games,22,PC,单人,否,5
Breach of Contract Online,"大型多人在线,动作,独立,暴力,第一人称射击,开放世界,生存,玩家对战",Flurry Game Studios,Flurry Game Studios,15,PC,大型多人在线,否,5
WTF,"血腥,暴力,动作,独立,网红,第一人称射击",Racing Bros,Racing Bros,22,PC,单人,否,5
Waddle Home,"休闲,独立,策略,虚拟现实,解谜,可爱,阖家",Archiact,Archiact Interactive Ltd.,22,PC,单人,否,5
Elementals Reborn,"策略,动作,独立,二维,塔防,即时战略,战术","alexnown,Kunio",alexnown,11,PC,单人,是,5
Nature Relax,"实用工具,氛围,音乐,音乐动态生成,音频制作,好评原声音轨",Music Breath,Music Breath,88,PC,其他,否,5
Pegasus-5: Gone Astray,"冒险,角色扮演,独立,休闲,RPG制作大师",Astronomic Games,Astronomic Games,28,PC,单人,否,5
Moon Castle,"冒险,解谜,悬疑",Pim Nijdam,NobleWare,70,PC,单人,是,5
Nice Way,"休闲,独立,解谜",Mikhail Melnikov,Mikhail Melnikov,6,PC,单人,否,5
Post Soviet Zombies,"独立,暴力,动作,僵尸,二维,单人,末日,像素图形,血腥,动作冒险,90 年代,清版射击,80 年代,喜剧,困难,休闲,冒险",Ascension Studio,Ascension Studio,15,PC,单人,否,5
Saint Hazel's Horsepital,"动作,独立,欢乐",HYPH-N,Danvik FHS,28,PC,单人,否,5
AsteroidsHD,"动作,独立,抢先体验,休闲,模拟",NewWorldCoders,NewWorldCoders,6,PC,单人,否,5
Nordlicht,"冒险,休闲,独立,阖家,剧情丰富,单人,小说改编,奇幻,悬疑,魔法,二维,视觉小说,好评原声音轨,解谜,像素图形,指向 &amp; 点击",illius, Sedoc LLC,22,PC,单人,否,5
void LINK,"策略,独立,抢先体验,虚拟现实,太空,休闲,即时战略,玩家对战,科幻,多人在线战术竞技,电竞",Zentrifuge,Zentrifuge,37,PC,多人在线战术竞技,否,5
Silent Tweets,"休闲,独立",EasyGames,EasyGames,11,PC,单人,否,5
KeysIn1,实用工具,Yui-HG,Yui-HG,11,PC,其他,是,5
Unwell Mel,"休闲,三消",Big Fish Games,Big Fish Games,28,PC,单人,否,5
Super Blasting Boy,"独立,动作,冒险,平台游戏,极简主义,困难,二维,探索,怀旧,单人,平台解谜,好评原声音轨,横向滚屏,解谜,快节奏,像素图形,经典",BekkerDev Studio,BekkerDev Studio,22,PC,单人,否,5
Lover Bands,"动作,平台游戏,合作,平台解谜,可爱,独立,本地合作",Paper Fan Games,Paper Fan Games,6,PC,合作,否,5
Cat Lady - The Card Game,"休闲,策略,卡牌游戏,纸牌,猫,桌上游戏,独立,单人,桌游,可爱",Nomad Games,Nomad Games,22,PC,单人,是,5
Putt-Putt and Pep's Dog on a Stick,"休闲,冒险,阖家,指向 &amp; 点击,第一人称射击",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",21,PC,单人,否,5
PD Howler 10,"设计与插画,照片编辑,动画制作和建模,视频制作,实用工具,教育,软件培训","Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",KISS ltd,41,PC,其他,否,5
The Agency of Anomalies: Mind Invasion Collector's Edition,"冒险,休闲,隐藏物体",Orneon,Big Fish Games,37,PC,单人,否,5
Mermaid Adventures: The Frozen Time,"休闲,独立,三消,阖家",First Games Interactive,First Games Interactive,26,PC,单人,否,5
Of Ships & Scoundrels,"独立,策略,抢先体验,回合制,多人,即时含暂停,海军,海盗",Korion,Assemble Entertainment,50,PC,多人,否,5
Patent9,"冒险,视觉小说,免费,黑暗,悬疑,恋爱模拟,裸露",Killer Bees Games,Killer Bees Games,免费游玩,PC,单人,否,5
Pahelika: Secret Legends,"独立,休闲,冒险,策略,指向 &amp; 点击",Ironcode Gaming,Ironcode Gaming,37,PC,单人,否,5
COMBAT INSTINCT,"冒险,动作,独立,体育,角色扮演,虚拟现实",Prism Interactive Entertainment Inc.,Prism Interactive Entertainment Inc.,50,PC,单人,是,5
Odium to the Core,"独立,动作,风格化,二维,平台游戏,好评原声音轨,街机,单人,重玩价值,弹幕射击,阖家,原声音乐,困难",Dark-1,Dark-1,22,PC,单人,是,5
Manaya,"弹幕射击,独立,动作,冒险,轻度 Rogue,单人,二维,清版射击,迷宫探索,永久死亡,重玩价值,角色扮演,类Rogue",Wurrad,Wurrad,15,PC,单人,是,5
Hotel Giant,"模拟,策略",QLOC,Toplitz Productions,37,PC,单人,否,5
Embrace The Fear,"动作,冒险,模拟,恐怖,虚拟现实",世纪龙信息网络有限责任公司,世纪龙信息网络有限责任公司,25,PC,单人,是,5
eMedia Guitar Method,"教育,音乐",eMedia Music,eMedia Music,133,PC,其他,否,5
Co-op SNEK Online,"休闲,动作,独立,合作,在线合作,街机,怀旧",Jhomas,Jhomas,15,PC,合作,是,5
Deer Hunt Legends,"动作,体育,狩猎",Raylight Games,"KISS ltd,Maximum Games",21,PC,单人,否,5
MAGIX Video deluxe 2020 Plus Steam Edition,视频制作,MAGIX Software GmbH,MAGIX Software GmbH,549,PC,其他,否,5
SMASH BOY Ver.KZ,"色情内容,动作,暴力,动漫",excessm,excessm,32,PC,单人,否,5
