游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Super Dungeon Master Ace: The Classic Fantasy Adventure RPG,"角色扮演,独立,休闲,动作,冒险,免费,迷宫探索,RPG制作大师,像素图形,纵轴,怀旧,好评原声音轨,策略,单人,奇幻,砍杀,模拟,经典,街机,探索",Dave Gumble,Dave Gumble,免费,PC,单人,否,15
The Sea Will Claim Everything,"冒险,独立,指向 &amp; 点击,单人,剧情丰富,奇幻,好评原声音轨",Jonas Kyratzes,Jonas Kyratzes,36,PC,单人,否,15
Killer Chambers,"动作,独立,弹幕射击,像素图形,困难,单人,平台游戏,奇幻,欢乐,平台解谜",Village Bench,Village Bench,22,PC,单人,否,15
Chronicles of Vinland,"策略,休闲,资源管理,城市营造,等角,二维,单人,经济,建造,独立,基地建设,抢先体验,彩色,探索,剧情丰富,阖家,架空,氛围,记叙,美国",Wonderbox Games,Wonderbox Games,188,PC,单人,是,15
The Sea Will Claim Everything,"冒险,独立,指向 &amp; 点击,单人,剧情丰富,奇幻,好评原声音轨",Jonas Kyratzes,Jonas Kyratzes,36,PC,单人,否,15
iubes:2,"策略,独立,体素,城市营造,创世神",Codrer,Codrer,50,PC,单人,否,15
Genghis Khan II: Clan of the Gray Wolf,策略,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",42,PC,单人,否,15
Diorama Battle of NINJA,"动作,独立,休闲","X-STREAM DIGITAL Co., Ltd.",Dogenzaka Lab,28,PC,单人,是,15
Putt-Putt Enters the Race,"冒险,休闲,指向 &amp; 点击,阖家,大师级",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",28,PC,单人,否,15
Iron Warriors: T-72 Tank Command,"模拟,策略,坦克,军事",Strategy First,Strategy First,21,PC,单人,否,15
Ganbare! Super Strikers,"体育,策略,角色扮演,回合制,足球",rese,rese,37,PC,单人,否,15
Magic Tower 3D,"休闲,独立,冒险,策略,角色扮演",PlayTech Studio,PlayTech Studio,15,PC,单人,是,15
Dead End Road,"独立,竞速,动作,恐怖,心理恐怖,怀旧,驾驶",DDD Wares,DDD Wares,15,PC,单人,否,15
Foto Flash 2,"色情内容,裸露,冒险,独立",Studio Gamaii,Studio Gamaii,15,PC,单人,否,15
Wonder Wickets,"体育,动作,独立,休闲,迷你高尔夫,高尔夫球,可爱,太空,本地合作,在线合作",Rightstick Studios,Rightstick Studios,Give it a swing!,PC,本地合作,否,15
A Mass of Dead,"独立,动作,僵尸,射击,纵轴,垂直卷轴射击",Dev Arc,Dev Arc,21,PC,单人,否,15
Warehouse and Logistics Simulator,"模拟,动作,生存,女性主角",app2fun,United Independent Entertainment GmbH,36,PC,单人,否,15
Dimension Drive,"独立,动作,清版射击,街机,女性主角,太空,本地合作,本地多人,科幻,射击,垂直卷轴射击,漫画",2Awesome Studio,2Awesome Studio,42,PC,本地合作,否,15
Oneiros,"动作,冒险,独立,休闲,超现实,迷幻,隐藏物体,剧情丰富,好评原声音轨,探索,第一人称视角,困难,氛围,拟真,单人,3D,记叙,悬疑,逻辑,体验",Coal Valley Games,Coal Valley Games,25,PC,单人,否,15
Legends of Atlantis: Exodus,"休闲,策略,建造,时间管理",Alder Games,Legacy Games,28,PC,单人,否,15
The Emulator,"暴力,血腥,独立,恐怖,动作,免费,心理恐怖,第一人称视角,生存恐怖,单人,地底,氛围,悬疑,怀旧,解谜","Studio Snowspot,T Allen Studios","Studio Snowspot,T Allen Studios",免费,PC,单人,否,15
Lucid Dream,"独立,女性主角,冒险,心理恐怖,黑暗,黑暗奇幻,心理,超现实,解谜,指向 &amp; 点击,二维,单人,恐怖,好评原声音轨,悬疑,手绘,氛围,第三人称视角,剧情丰富,休闲",Dali Games,Dali Games,26,PC,单人,否,15
Draw With Unknown,"休闲,独立,手绘,单人,放松,本地多人,多人,二维,奇幻,短片,阖家,漫画,街机,像素图形",RewindApp,RewindApp,6,PC,单人,是,15
Super Dungeon Master Ace: The Classic Fantasy Adventure RPG,"角色扮演,独立,休闲,动作,冒险,免费,迷宫探索,RPG制作大师,像素图形,纵轴,怀旧,好评原声音轨,策略,单人,奇幻,砍杀,模拟,经典,街机,探索",Dave Gumble,Dave Gumble,免费,PC,单人,否,15
Alvora Tactics,"独立,策略,角色扮演,像素图形,回合制战术,战术角色扮演,迷宫探索,回合制,策略角色扮演,团队角色扮演,职业导向,二维,纵轴,回合战略,角色定制",Rad Codex,Rad Codex,36,PC,单人,否,15
Lost in a Forest,"独立,动作,冒险,恐怖,喜剧,谐仿",Konsordo,Konsordo,11,PC,单人,否,15
ColorTool,"设计与插画,抢先体验,软件",Manuel Riecke,Manuel Riecke,80,PC,其他,否,15
Ski Park Tycoon,"独立,模拟,管理",Jan Zizka,Jan Zizka,36,PC,单人,否,15
Flairtender,"独立,休闲,模拟,动作,虚拟现实",DigitalBadger Design,DigitalBadger Design,37,PC,单人,否,15
Pixel-Warfare: Pro,"动作,射击,第一人称射击,多人",Angel Iliev Hrisimov,PIXELMAKER-2016 PLTD,6,PC,多人,否,15
Neko Navy,"动作,独立,清版射击,可爱,弹幕射击,猫,射击,动漫",DeathMofuMofu,Fruitbat Factory,38,PC,单人,是,15
InceptionVR,"视频制作,实用工具,虚拟现实",Inception,Inception,免费开玩,PC,其他,否,15
Alice Mystery Garden,"休闲,虚拟现实,解谜,动漫,可爱",AMG GAMES,AMG GAMES,22,PC,单人,否,15
Fatty Bear's Birthday Surprise,"休闲,冒险,指向 &amp; 点击,阖家,大师级,剧情丰富,单人,二维,好评原声音轨,像素图形,90 年代",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",28,PC,单人,否,15
Virtual Sports,"动作,休闲,模拟,体育,虚拟现实",Free Range Games,Vive Studios,,PC,单人,否,15
Battle Bolts,"策略,独立,动作,回合制,回合战略,回合制战斗,抢先体验,回合制战术","Shot Second,Croteam",Croteam Incubator,37,PC,单人,否,15
Until None Remain VR,"动作,独立,虚拟现实,多人,生存,科幻,未来,第一人称射击,玩家对战,抢先体验,重玩价值,射击,格斗,暴力,第三人称视角,竞技场射击,困难,第三人称射击,大逃杀",D.W.S.,D.W.S.,,PC,多人,否,15
Azkend 2: The World Beneath,"冒险,独立,休闲,三消,好评原声音轨",10tons Ltd,10tons Ltd,31,PC,单人,否,15
Asteroid Run: No Questions Asked,"冒险,独立,角色扮演,文字为基础",Choice of Games,Choice of Games,26,PC,单人,否,15
Sipho,"动作类 Rogue,动作,独立,策略,抢先体验,沙盒,建造,水底,轻度 Rogue,模拟,黑暗奇幻,生存,物理,自然,单人,关卡编辑,氛围,永久死亡,科幻",All Parts Connected,All Parts Connected,47,PC,单人,否,15
ViewTracker,实用工具,John Kevin Corcoran,John Kevin Corcoran,50,PC,其他,否,15
英雄群侠传,"角色扮演,策略,冒险,独立",熊窝dodox,"熊窝dodox,RuiXiao",18,PC,单人,是,15
ProjectM : Dream,"模拟,虚拟现实",EVR Studio,EVR Studio,免费开玩,PC,单人,否,15
Arida: Backland's Awakening,"冒险,独立,生存,剧情丰富,第三人称视角,单人,历史,放松,彩色,探索,短片,剧集,唯美,风格化,控制器,自然,阖家,卡通,休闲,女性主角",Aoca Game Lab,Aoca Game Lab,32,PC,单人,否,15
Lilycle Rainbow Stage!!!,"冒险,视觉小说,动漫,女性主角,休闲,裸露,独立,可爱,爱情,单人,欢乐,LGBTQ+",Particle,MangaGamer,80,PC,单人,否,15
Alice Mystery Garden,"休闲,虚拟现实,解谜,动漫,可爱",AMG GAMES,AMG GAMES,22,PC,单人,否,15
Hotel Dash,"休闲,时间管理",PlayFirst,PlayFirst,,PC,单人,否,15
ColorTool,"设计与插画,抢先体验,软件",Manuel Riecke,Manuel Riecke,80,PC,其他,否,15
Drafting Tales,"休闲,模拟,策略,独立,抢先体验,等角,单人,可爱,管理,经济,喜剧,第三人称视角,讽刺,卡通化,阖家,欢乐,二维,指向 &amp; 点击,重玩价值,困难",Istotex,Istotex,39,PC,单人,否,15
Moss Destruction,"动作,独立,轻度 Rogue,双摇杆射击,程序生成,垂直卷轴射击,困难,类Rogue",Shotgun with Glitters,Shotgun with Glitters,37,PC,单人,否,15
Zero Killed,"动作,抢先体验,暴力,虚拟现实",Ignibit,Ignibit,50,PC,其他,否,15
Glass Wing,"冒险,动作,独立,女性主角,平台解谜,恐怖,3D 平台",From Soy Sauce LLC,From Soy Sauce LLC,Free Demo,PC,单人,否,15
Fatty Bear's Birthday Surprise,"休闲,冒险,指向 &amp; 点击,阖家,大师级,剧情丰富,单人,二维,好评原声音轨,像素图形,90 年代",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",28,PC,单人,否,15
The Emulator,"暴力,血腥,独立,恐怖,动作,免费,心理恐怖,第一人称视角,生存恐怖,单人,地底,氛围,悬疑,怀旧,解谜","Studio Snowspot,T Allen Studios","Studio Snowspot,T Allen Studios",免费,PC,单人,否,15
Shogun's Empire: Hex Commander,"策略,独立,回合战略,政治,经济,模拟,免费",Home Net Games,Home Net Games,37,PC,单人,是,15
The Tale of Doris and the Dragon - Episode 1,"冒险,独立,剧情丰富,喜剧,像素图形,龙,氛围,好评原声音轨,困难,指向 &amp; 点击,隐藏物体",Arrogant Pixel,Arrogant Pixel,18,PC,单人,否,15
NextVR - Live Sports and Entertainment in Virtual Reality,"实用工具,虚拟现实",NextVR,NextVR,免费,PC,其他,否,15
Super Dungeon Master Ace: The Classic Fantasy Adventure RPG,"角色扮演,独立,休闲,动作,冒险,免费,迷宫探索,RPG制作大师,像素图形,纵轴,怀旧,好评原声音轨,策略,单人,奇幻,砍杀,模拟,经典,街机,探索",Dave Gumble,Dave Gumble,免费,PC,单人,否,15
Infinos Gaiden,"动作,独立,清版射击,二维,像素图形,街机,好评原声音轨",Picorinne Soft,Picorinne Soft,39,PC,单人,否,15
Sipho,"动作类 Rogue,动作,独立,策略,抢先体验,沙盒,建造,水底,轻度 Rogue,模拟,黑暗奇幻,生存,物理,自然,单人,关卡编辑,氛围,永久死亡,科幻",All Parts Connected,All Parts Connected,47,PC,单人,否,15
Broadway: 1849,"独立,冒险,角色扮演,自选历险体验,文字为基础",Choice of Games,Choice of Games,18,PC,单人,否,15
Dead End Road,"独立,竞速,动作,恐怖,心理恐怖,怀旧,驾驶",DDD Wares,DDD Wares,15,PC,单人,否,15
Way of Redemption,"体育,独立,动作,4人本地,多人,本地多人,本地合作",Pixel Cream,Pixel Cream,28,PC,多人,是,15
Asteroid Run: No Questions Asked,"冒险,独立,角色扮演,文字为基础",Choice of Games,Choice of Games,26,PC,单人,否,15
Foreveracers,"独立,竞速,动作,体育,汽车模拟,休闲,单人,多人,驾驶,越野,卡通化,开放世界,街机,物理,欢乐,阖家,彩色",SuperSmashingGreat Games,SuperSmashingGreat Games,22,PC,单人,否,15
Hexus,"休闲,策略,解谜",iMaxGen,1C Entertainment,21,PC,单人,否,15
Arcane Worlds,"独立,冒险,动作,抢先体验,沙盒,策略,开放世界,单人",Ranmantaru Games,Ranmantaru Games,36,PC,单人,否,15
Scrap,"免费,动作,独立,本地多人,多人",Top Shelf Studios,None,免费,PC,本地多人,否,15
Until None Remain VR,"动作,独立,虚拟现实,多人,生存,科幻,未来,第一人称射击,玩家对战,抢先体验,重玩价值,射击,格斗,暴力,第三人称视角,竞技场射击,困难,第三人称射击,大逃杀",D.W.S.,D.W.S.,,PC,多人,否,15
Crimson Gray: Dusk and Dawn,"独立,休闲,模拟,视觉小说,色情内容",Sierra Lee,Sierra Lee,22,PC,单人,否,15
Azkend 2: The World Beneath,"冒险,独立,休闲,三消,好评原声音轨",10tons Ltd,10tons Ltd,31,PC,单人,否,15
Kukui,"冒险,免费,独立,休闲,角色扮演,恐怖",Sijawa Production,Sijawa Production,免费游玩,PC,单人,否,15
Crazy Stone Deep Learning -The First Edition-,"策略,休闲,桌游","UNBALANCE Corporation,Rémi Coulom SAS",UNBALANCE Corporation,524,PC,单人,否,15
Hunter's Legacy,"动作,冒险,独立,平台游戏,类银河战士恶魔城",Lienzo,Lienzo,Hunter's Legacy Demo,PC,单人,否,15
Darkness and Flame: Enemy in Reflection,"冒险,休闲,隐藏物体,解谜,指向 &amp; 点击",FIVE-BN GAMES,FIVE-BN GAMES,28,PC,单人,否,15
Black & White Bushido,"动作,多人,4人本地,平台游戏,二维,忍者,剑术,格斗,独立,本地合作,快节奏,玩家对战,合作,竞技,2D 格斗,本地多人",Good Catch Games,"Green Man Gaming Publishing,Good Catch Games",42,PC,多人,否,15
Blue Tear,"休闲,独立,隐藏物体,解谜,单人,指向 &amp; 点击,仅鼠标,魔法,氛围,悬疑,犯罪,女性主角",MysteryTag,RunServer,31,PC,单人,否,15
JigsawMania,"休闲,解谜",Binary Fortress Software,Binary Fortress Software,22,PC,单人,否,15
WALL E,"冒险,机器人,太空,末日,多人,解谜,阖家,单人,动作,好评原声音轨,科幻,大师级,心理恐怖",Asobo Studio,"THQ,Disney",70,PC,多人,否,15
Asteroid Run: No Questions Asked,"冒险,独立,角色扮演,文字为基础",Choice of Games,Choice of Games,26,PC,单人,否,15
Professional Construction - The Simulation,模拟,VIS-Games,United Independent Entertainment GmbH,48,PC,单人,否,15
Lost Legends: The Weeping Woman Collector's Edition,"休闲,冒险,隐藏物体,指向 &amp; 点击",Gunnar Games,Viva Media,48,PC,单人,否,15
Darkness and Flame: Enemy in Reflection,"冒险,休闲,隐藏物体,解谜,指向 &amp; 点击",FIVE-BN GAMES,FIVE-BN GAMES,28,PC,单人,否,15
WALL E,"冒险,机器人,太空,末日,多人,解谜,阖家,单人,动作,好评原声音轨,科幻,大师级,心理恐怖",Asobo Studio,"THQ,Disney",70,PC,多人,否,15
Magic Tower 3D,"休闲,独立,冒险,策略,角色扮演",PlayTech Studio,PlayTech Studio,15,PC,单人,是,15
Koloro,"独立,本地合作,平台解谜,合作,二维,本地多人,平台游戏,好评原声音轨,动作,限时,控制器,困难,解谜,氛围,彩色,休闲,唯美,阖家,女性主角,可爱",Sköll Studio,Sköll Studio,37,PC,本地合作,是,15
Hockey Player VR,"体育,抢先体验,虚拟现实",Brosvision s.r.o.,Brosvision s.r.o.,22,PC,在线合作,否,15
Cold War,"动作,潜行,冷战,第三人称视角,单人",Mindware Studios,THQ Nordic,21,PC,单人,否,15
Azkend 2: The World Beneath,"冒险,独立,休闲,三消,好评原声音轨",10tons Ltd,10tons Ltd,31,PC,单人,否,15
Blue Effect VR,"动作,独立,虚拟现实,恐怖,氛围,生存,生存恐怖",DIVR Labs,DIVR Labs,37,PC,单人,否,15
Uncharted Waters,"角色扮演,怀旧,贸易","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",42,PC,单人,否,15
Mind Unleashed,"独立,动作,虚拟现实,第一人称射击,科幻,第一人称视角,氛围,未来,竞技场射击",Frost Earth Studio,IV Productions,15,PC,单人,否,15
War Heroes: Invasion,"策略,独立,动作,塔防",Hammerson Games,Hammerson Games,35,PC,单人,否,15
Warman,"动作类 Rogue,独立,冒险,动作,抢先体验,角色扮演,轻度 Rogue,砍杀,迷宫探索,多人,程序生成,在线合作,合作,单人,动作角色扮演,类Rogue",Oleg Dammer,Oleg Dammer,50,PC,多人,否,15
Hunter's Legacy,"动作,冒险,独立,平台游戏,类银河战士恶魔城",Lienzo,Lienzo,Hunter's Legacy Demo,PC,单人,否,15
Blue Tear,"休闲,独立,隐藏物体,解谜,单人,指向 &amp; 点击,仅鼠标,魔法,氛围,悬疑,犯罪,女性主角",MysteryTag,RunServer,31,PC,单人,否,15
The Legacy: The Tree of Might,"休闲,冒险,隐藏物体",FIVE-BN GAMES,FIVE-BN GAMES,28,PC,单人,否,15
ChessBase 13 Pro,棋类,Chessbase,Viva Media,70,PC,单人,否,15
Black & White Bushido,"动作,多人,4人本地,平台游戏,二维,忍者,剑术,格斗,独立,本地合作,快节奏,玩家对战,合作,竞技,2D 格斗,本地多人",Good Catch Games,"Green Man Gaming Publishing,Good Catch Games",42,PC,多人,否,15
JigsawMania,"休闲,解谜",Binary Fortress Software,Binary Fortress Software,22,PC,单人,否,15
Super Dungeon Master Ace: The Classic Fantasy Adventure RPG,"角色扮演,独立,休闲,动作,冒险,免费,迷宫探索,RPG制作大师,像素图形,纵轴,怀旧,好评原声音轨,策略,单人,奇幻,砍杀,模拟,经典,街机,探索",Dave Gumble,Dave Gumble,免费,PC,单人,否,15
Photographs,"独立,冒险,休闲,模拟,像素图形,剧情丰富,解谜,怀旧,黑暗,单人,二维,氛围,好评原声音轨,记叙,触控,风格化,恐怖,悬疑,隐藏物体",EightyEight Games,EightyEight Games,41,PC,单人,是,15
"Hello, Goodbye","裸露,色情内容,模拟,休闲,视觉小说,动漫",Lump of Sugar,NekoNyan Ltd.,119,PC,单人,否,15
Abode,"独立,虚拟现实,解谜,冒险,黑色",Overflow,Overflow,36,PC,单人,否,15
曲阿小将,"策略,独立,历史,抢先体验,休闲",SunQ Games,SunQ Games,28,PC,在线合作,是,15
Fatal Velocity: Physics Combat,"独立,抢先体验,动作",Range Plus One Inc.,Range Plus One Inc.,免费游玩,PC,其他,否,15
Until None Remain VR,"动作,独立,虚拟现实,多人,生存,科幻,未来,第一人称射击,玩家对战,抢先体验,重玩价值,射击,格斗,暴力,第三人称视角,竞技场射击,困难,第三人称射击,大逃杀",D.W.S.,D.W.S.,,PC,多人,否,15
Vidar,"冒险,独立,角色扮演,RPG制作大师,解谜,抢先体验",Razbury Games,Razbury Games,36,PC,单人,否,15
Titanic: Adventure Out Of Time,"冒险,休闲,暴力,模拟,全动态影像,指向 &amp; 点击,经典,历史",Cyberflix Incorporated,"GTE Entertainment,Nightdive Studios",26,PC,单人,否,15
Disney Planes,"动作,冒险,阖家,飞行",Behaviour Interactive,Disney,70,PC,单人,否,15
属性与生活,"休闲,模拟,策略,独立",Smm,Smm,10,PC,单人,是,15
Short Life,"独立,模拟,冒险",gametornado,gametornado,免费,PC,单人,否,15
All My Gods,"休闲,殖民模拟,策略,冒险,模拟,城市营造",Realore,Qumaron,18,PC,单人,否,15
Sentris,"音乐,彩色,单人,氛围,独立,短片,风格化,困难,模拟,好评原声音轨,节奏,街机,设计与插画,解谜,试验性,音乐动态生成,Kickstarter,阖家",Timbre Interactive,Timbre Interactive,48,PC,单人,否,15
Darkest of Days,"动作,第一人称射击,时空旅行,历史,一战,第一人称视角,二战,单人,架空",8monkey Labs,Phantom EFX,,PC,单人,否,15
Sneaky Bears,"动作,冒险,独立,休闲,虚拟现实",WarDucks,WarDucks,35,PC,单人,是,15
Gadgeteer,"模拟,独立,虚拟现实,抢先体验,解谜,物理,沙盒,休闲,建造,策略,教育",Metanaut,Metanaut,50,PC,单人,是,15
Them & Us,"动作,独立,暴力,血腥,生存恐怖,恐怖,抢先体验,经典,女性主角,僵尸",Tendogames,Tendogames,80,PC,单人,否,15
Sudoku Jigsaw,"休闲,独立,策略,解谜,困难,放松,氛围,极简主义,抽象",Konstructors Entertainment,Konstructors Entertainment,11,PC,单人,是,15
All My Gods,"休闲,殖民模拟,策略,冒险,模拟,城市营造",Realore,Qumaron,18,PC,单人,否,15
