游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Dance of Death,"隐藏物体,冒险,解谜,休闲,恐怖,指向 &amp; 点击,单人,犯罪,灵异,推理,悬疑,氛围,好评原声音轨,仅鼠标,黑暗奇幻,独立,黑暗,手绘",eight game studio,RunServer,18,PC,单人,否,92
Adventure of a Lifetime,"休闲,冒险,模拟,视觉小说,动漫,裸露,单人",MoeNovel,MoeNovel,43,PC,单人,是,92
DayBreak Online,"免费,角色扮演,大型多人在线,冒险,动作,休闲,策略,体育,动漫",Global Games,Global Games,免费开玩,PC,大型多人在线,是,91
Neptunia Shooter,"弹幕射击,动作,清版射击,动漫,像素图形,可爱,怀旧,女性主角,二维,困难,街机",Idea Factory International,Idea Factory International,22,PC,单人,否,91
Dead Army - Radio Frequency,"策略,模拟,独立,休闲,僵尸",Skyjaz Games,Skyjaz Games,39,PC,单人,否,91
Songbringer,"动作,冒险,角色扮演,独立,像素图形,程序生成,二维,单人",Wizard Fu,"Wizard Fu,Double Eleven",68,PC,单人,是,91
Demon's Rise - Lords of Chaos,"角色扮演,策略,独立,动作,血腥,暴力,回合制,回合制战术,回合战略,回合制战斗,黑暗奇幻,战术角色扮演,迷宫探索,魔法,中世纪,剑术,策略角色扮演,拟真",Wave Light Games Inc.,Wave Light Games Inc.,28,PC,单人,否,91
TDP5 Arena 3D,"免费,动作,大型多人在线,射击,开放世界,多人,第一人称视角,合作,生存",Javelin OÜ,Javelin OÜ,,PC,大型多人在线,否,91
10 Second Ninja,"独立,动作,平台游戏,忍者,快节奏,解谜,二维,限时,困难,单人",Four Circle Interactive,Mastertronic,11,PC,单人,否,91
Stranger Things 3: The Game,"动作,冒险,像素图形,怀旧,解谜,动作冒险,80 年代,恐怖,控制器,分屏,合作,本地合作,等角,科幻",BonusXP,BonusXP,70,PC,合作,否,91
坦克大战：共和国之辉,"免费,策略,角色扮演,坦克",HQGames,HQGames,免费开玩,PC,大型多人在线,是,91
TownCraft,"独立,模拟,策略,城市营造","Flat Earth Games,Epiphany Games",Flat Earth Games,37,PC,单人,否,91
ValeGuard,"殖民模拟,策略,角色扮演,独立,模拟,休闲,即时战略,回合战略,策略角色扮演,城市营造,回合制,塔防",Lost Tower Games,Lost Tower Games,37,PC,单人,否,91
Quarantine,"疫病爆发模拟,策略,模拟,生存,回合战略,战术,回合制战术,独立,角色扮演,抢先体验,氛围,重玩价值,黑暗,困难",Sproing,505 Games,36,PC,单人,是,91
MX vs. ATV Supercross Encore,"竞速,体育,摩托车越野,模拟,摩托车,ATV,越野,多人,第三人称视角","Rainbow Studios,THQ Nordic",THQ Nordic,83,PC,多人,否,91
Disney Movies VR,"实用工具,虚拟现实",Walt Disney Studios,Disney,,PC,单人,否,91
MINImax Tinyverse,"免费,策略,独立,动作,休闲,模拟,多人,即时,多人在线战术竞技,塔防,抢先体验,清版动作,创世神",Nimble Neuron,Nimble Neuron,免费开玩,PC,多人,是,91
Pixel Boy and the Ever Expanding Dungeon,"动作,角色扮演,独立,动作类 Rogue,轻度 Rogue,迷宫探索,类Rogue,射击,纵轴,像素图形,程序生成,动作角色扮演,清版射击,二维",Giant Box Games,Giant Box Games,6,PC,单人,否,91
STAR WARS?: X-Wing Special Edition,"动作,星球大战,太空模拟,单人,太空,模拟,飞行,经典",Lucasfim,"LucasArts,Lucasfim,Disney",37,PC,单人,否,91
Club Manager 2017,"策略,体育,模拟,管理",BigBlaze Games,2tainment GmbH,88,PC,单人,否,91
Wings! Remastered Edition,"模拟,动作,一战,飞行,经典,重制,怀旧,单人",Cinemaware,Cinemaware,48,PC,单人,否,91
At Home Alone,"免费,恐怖,动漫,心理恐怖,独立,角色扮演,模拟,冒险,可爱,策略,休闲,RPG制作大师,女性主角,剧情",阿正不经,0Cube,免费开玩,PC,单人,是,91
Backbone: Prologue,"免费,像素图形,冒险,推理,独立,黑色,剧情丰富,单人,指向 &amp; 点击,角色扮演,氛围,好评原声音轨,反乌托邦,伪3D,过场动画,怀旧,悬疑,黑暗",EggNut,Raw Fury,免费开玩,PC,单人,否,91
Merchant of the Skies,"抢先体验,策略,模拟,角色扮演,贸易,经济,放松,资源管理,建造,沙盒,像素图形,程序生成,单人,管理,休闲,蒸汽朋克,探索,可爱,基地建设,控制器",Coldwild Games,Coldwild Games,50,PC,单人,否,91
Cosmic Sugar VR,"免费,模拟,虚拟现实",David Lobser,Object Normal,免费开玩,PC,单人,否,91
Son of a Witch,"动作类 Rogue,独立,动作,冒险,合作,轻度 Rogue,本地合作,类Rogue,清版动作,二维,4人本地,迷宫探索,重玩价值,多人,本地多人,单人,寻宝,砍杀,横向滚屏,程序生成",Bigosaur,Bigosaur,28,PC,合作,是,91
Supreme League of Patriots Issue 3: Ice Cold in Ellis,"冒险,独立,超級英雄,指向 &amp; 点击,喜剧,漫画",No Bull Intentions,Phoenix Online Publishing,25,PC,单人,否,91
Tiny Town VR,"模拟,独立,休闲,虚拟现实,城市营造,沙盒",Lumbernauts,Lumbernauts,48,PC,单人,否,91
MidBoss,"传统类 Rogue,类Rogue,独立,角色扮演,回合制,迷宫探索,程序生成,像素图形,等角,永久死亡,单人,二维,策略,奇幻,冒险,回合战略,困难,物品管理,LGBTQ+,寻宝",Kitsune Games,Kitsune Games,6,PC,单人,否,91
Trap Them - Sniper Edition,"动作,冒险,策略,独立,休闲,解谜,射击,街机,单人,困难,沙盒,二维",Juri Schupilo,Juri Schupilo,18,PC,单人,否,91
Perception,"恐怖,独立,冒险,女性主角,单人,步行模拟,氛围,剧情丰富,第一人称视角",The Deep End Games,The Deep End Games,70,PC,单人,是,91
Boom 3D,"实用工具,音频制作",Global Delight Technologies Pvt. Ltd.,Global Delight Technologies Pvt. Ltd.,57,PC,其他,是,91
斯大林地铁2：红面纱,"动作,第一人称射击,女性主角,第一人称视角,射击,单人",Orion Games,Buka Entertainment,15,PC,单人,否,91
爱丽娅的明日盛典！,"休闲,冒险,色情内容,视觉小说,裸露,动漫,可爱",NanaWind,HIKARI FIELD,98,PC,单人,是,91
DIMENSION REIGN,"独立,策略,角色扮演,抢先体验,类Rogue,轻度 Rogue,回合制",ScopeNext Inc,ScopeNext Inc,62,PC,单人,否,90
Tennis Elbow Manager 2,"网球,模拟,体育,抢先体验,管理",Mana Games,Mana Games,100,PC,单人,否,90
My Holiday,"休闲,角色扮演,独立",StellarXiela,StellarXiela,21,PC,单人,是,90
Super Monkey Ball: Banana Blitz HD,"动作,经典,彩色,重制,卡通化,单人,控制器,阖家,可爱,3D 平台,好评原声音轨,本地多人",SEGA,SEGA,169,PC,单人,是,90
Think To Die 2,"休闲,策略,独立,平台解谜,解谜,3D 平台",Felip Guimerà,FelGC.GamesDevelopment,免费游玩,PC,单人,否,90
Tick Tock Isle,"冒险,独立,休闲,时空旅行,欢乐,像素图形,单人,平台游戏,二维",Squiddershins,Squiddershins,6,PC,单人,否,90
Dawn of Andromeda,"策略,独立,4X,太空,科幻,即时含暂停,即时战略",Grey Wolf Entertainment,Iceberg Interactive,6,PC,单人,否,90
Starters Orders 7 Horse Racing,"模拟,体育,策略,马匹,竞速",Strategic Designs Ltd.,Strategic Designs Ltd.,103,PC,单人,否,90
Diner Bros,"休闲,独立,动作,本地合作,多人,管理,合作,本地多人,时间管理,可爱,4人本地,阖家,合作战役,卡通化,快节奏",JAYFLGAMES,JAYFLGAMES,37,PC,本地合作,是,90
Eisenhorn: XENOS,"动作,冒险,战锤40K,游戏工坊",Pixel Hero Games,Pixel Hero Games,,PC,单人,否,90
Soulslayer,"冒险,独立,休闲,推理,视觉小说,女性主角",开水工作室,NVLMaker,36,PC,单人,是,90
Chime Sharp,"休闲,解谜,音乐","Ste Curran,Twistplay",Chilled Mouse,36,PC,单人,否,90
Grand Class Melee 2,"动作,独立,角色扮演,本地多人,4人本地,像素图形,本地合作,职业导向,抢先体验,街机,程序生成,彩色,策略,纵轴,二维,竞技,奇幻,剑术,重玩价值,动漫",Ogopogoid Entertainment,Ogopogoid Entertainment,22,PC,本地多人,否,90
Bombshell,"动作,冒险,女性主角,等角,双摇杆射击,科幻,射击,赛博朋克,垂直卷轴射击",Slipgate Ironworks™,3D Realms,100,PC,单人,否,90
Plug & Play,"独立,短片,休闲,欢乐,超现实,冒险,心理恐怖,裸露,解谜,单人,恐怖,剧情丰富,指向 &amp; 点击,动作,网红,光明会,心理,色情内容,大师级,开放世界","Mario von Rickenbach,Michael Frei",Etter Studio,15,PC,单人,否,90
Containment: The Zombie Puzzler,"休闲,独立,解谜,僵尸,单人",Bootsnake Games,Bootsnake Games,21,PC,单人,否,90
V-Rally 4,"竞速,汽车模拟,越野,模拟",KT Racing,Bigben Interactive,199,PC,单人,是,90
Dragon Glory,"免费,裸露,角色扮演,大型多人在线,动作,冒险,回合制",TeamTop Games,101XP,免费游玩,PC,大型多人在线,否,90
Animal Super Squad,"独立,动作,冒险,模拟,阖家,物理,抢先体验,欢乐,网红,平台游戏,竞速,关卡编辑,单人,卡通化,休闲,喜剧,横向滚屏,第三人称视角,3D,卡通",DoubleMoose Games,DoubleMoose Games,37,PC,单人,是,90
Isle of Ewe,"免费,独立,冒险,解谜,多人,3D 平台,平台解谜","Miles Peter Hatcliff,Harrison Truman,Michelle Lee,Helayna Strohfeldt,Zachary Paternoster,Samuel Weir,Will Thompson",No Ewe Productions,免费开玩,PC,多人,否,90
X Rebirth VR Edition,"模拟,动作,虚拟现实,太空模拟,太空,沙盒,科幻",Egosoft,Egosoft,112,PC,单人,是,90
Carpe Diem,"免费,动漫,视觉小说,短片,独立,单人,休闲,可爱,恋爱模拟,裸露,色情内容,心理恐怖,二维,剧情丰富,网红,成人,恐怖,阖家,女性主角,Hentai",Moonlit Works,Moonlit Works,免费游玩,PC,单人,否,90
Always The Same Blue Sky...,"视觉小说,独立,休闲,冒险,动漫,悬疑,单人,短片",NeoNight,NeoNight,15,PC,单人,是,90
Aces High III,"免费,模拟,大型多人在线,二战,飞行,虚拟现实",HiTech Creations Inc.,HiTech Creations Inc.,免费,PC,大型多人在线,否,90
Log Drive Runner,"独立,休闲,奔跑,竞分,阖家,好评原声音轨",Proud Camel Games,Proud Camel Games,28,PC,单人,是,90
Lagoon Lounge : The Poisonous Fountain,"色情内容,裸露,LGBTQ+,独立,视觉小说,休闲,模拟,冒险,动漫,恋爱模拟,爱情,可爱,单人",KAIJYU-09,KAIJYU-09,47,PC,单人,是,90
A Valley Without Wind 2,"动作,独立,策略,平台游戏,冒险,合作,程序生成,二维,单人,科幻,奇幻,试验性,横向滚屏,类银河战士恶魔城,多人,轻度 Rogue,好评原声音轨,控制器,探索,魔法","Arcen Games, LLC","Arcen Games, LLC",48,PC,合作,否,90
The White Laboratory,"独立,策略,塔防,物理,科幻,沙盒,即时战略,即时含暂停",Laboratory Systems,"Laboratory Systems,Gamera Game",38,PC,单人,是,90
AO International Tennis,"网球,体育,模拟",Big Ant Studios,Big Ant Studios,80,PC,单人,否,90
Sea Salt,"动作,独立,策略,冒险,洛夫克拉夫特式,像素图形,恐怖,黑暗奇幻,血腥,即时战略,暴力,哥特,单人,恶人主角,恶魔,黑暗,氛围,神话,好评原声音轨",YCJY Games,YCJY Games,48,PC,单人,是,90
Car Demolition Clicker,"动作,独立,休闲,轻游戏,毁灭,单人,街机,物理,资源管理,困难,3D,彩色,快节奏",Blue Sunset Games,Ultimate Games S.A.,28,PC,单人,否,90
Drone Strike Force,"动作,模拟,大型多人在线,多人,抢先体验,飞行,射击,快节奏,第一人称射击,竞技,玩家对战,第一人称视角,策略","Odisi Games,Nimble Giant Entertainment,Globant",Odisi Games,Free Trial,PC,大型多人在线,否,90
Kalimba,"休闲,动作,本地合作,平台解谜,平台游戏,困难",Press Play,Xbox Game Studios,36,PC,本地合作,否,90
Toast Time,"休闲,动作,策略,独立,清版射击,怀旧,欢乐,单人,困难,短片,复古,物理,风格化,仅鼠标,无声主角,农业,二维,像素图形,街机",Force Of Habit,Force Of Habit,21,PC,单人,否,90
The Marvellous Miss Take,"潜行,女性主角,独立,劫掠,动作,休闲,单人,好评原声音轨",Wonderstruck,Rising Star Games,68,PC,单人,否,90
GhostshipAftermath,"独立,恐怖,动作,冒险,生存,科幻,虚拟现实,太空,第一人称射击,生存恐怖,类Rogue",MAG Studios,MAG Studios,37,PC,单人,否,90
夏花的轨迹——A summer promise to forever,"色情内容,休闲,裸露,冒险,视觉小说,动漫",SoraPrayer,SoraPrayer,13,PC,单人,是,90
Containment: The Zombie Puzzler,"休闲,独立,解谜,僵尸,单人",Bootsnake Games,Bootsnake Games,21,PC,单人,否,90
Eisenhorn: XENOS,"动作,冒险,战锤40K,游戏工坊",Pixel Hero Games,Pixel Hero Games,,PC,单人,否,90
Grand Class Melee 2,"动作,独立,角色扮演,本地多人,4人本地,像素图形,本地合作,职业导向,抢先体验,街机,程序生成,彩色,策略,纵轴,二维,竞技,奇幻,剑术,重玩价值,动漫",Ogopogoid Entertainment,Ogopogoid Entertainment,22,PC,本地多人,否,90
Log Drive Runner,"独立,休闲,奔跑,竞分,阖家,好评原声音轨",Proud Camel Games,Proud Camel Games,28,PC,单人,是,90
UFHO2,"策略,独立,解谜,外星人,太空,回合战略","Tiny Colossus,Ciro Continisio",Tiny Colossus,Free To Play,PC,单人,否,89
Tony Stewart's Sprint Car Racing,"竞速,体育,模拟,多人,汽车模拟,本地多人","Monster Games, Inc.","Monster Games, Inc.",90,PC,多人,否,89
Aporia: Beyond The Valley,"冒险,独立,解谜,氛围,第一人称视角,恐怖,探索,步行模拟,好评原声音轨",Invisible Walls,Green Man Gaming Publishing,55,PC,单人,否,89
H-Rescue,"休闲,模拟,独立,冒险,色情内容,裸露,成人,工作场所不宜,解谜,动漫,可爱,女性主角,选择取向,多结局,恋爱模拟,黑暗,黑暗奇幻,视觉小说,心理,剧情丰富",G-Blood,G-Blood,11,PC,单人,是,89
桥梁建造家,"模拟,建造,物理,解谜,独立",Chronic Logic,Libredia Entertainment,28,PC,单人,否,89
Conglomerate 451,"角色扮演,独立,赛博朋克,迷宫探索,网格导向动作,轻度 Rogue,回合制战斗,单人,策略角色扮演,裸露,抢先体验,氛围,永久死亡,程序生成,好评原声音轨,类Rogue,策略,控制器,黑客,困难",RuneHeads,1C Entertainment,80,PC,单人,是,89
我的纸片人女友,"休闲,冒险,独立,角色扮演,动漫,视觉小说","G+工程团,橘子班", PeriScope Game,28,PC,单人,是,89
公会指挥官,"模拟,策略,独立,管理",GTGD,GTGD,50,PC,单人,否,89
Tennis in the Face,"休闲,独立,欢乐,网球,体育,动作,物理,二维,单人,街机,喜剧,毁灭,解谜",10tons Ltd,10tons Ltd,21,PC,单人,否,89
Magic Borderless,实用工具,Studio Christmas,Studio Christmas,15,PC,其他,否,89
Hello Neighbor Alpha 2,"独立,冒险,策略,免费,恐怖,多人",Dynamic Pixels,tinyBuild,免费,PC,多人,否,89
Gish,"独立,动作,冒险,平台游戏,物理,本地多人,二维,解谜,本地合作,单人,平台解谜","Cryptic Sea,Edmund McMillen",Chronic Logic,37,PC,本地多人,否,89
A House of Many Doors,"独立,角色扮演,剧情丰富,故事架构丰富,单人,洛夫克拉夫特式,探索,哥特,氛围,回合制,开放世界,蒸汽朋克,二维,黑暗,恐怖,Kickstarter",Pixel Trickery,Pixel Trickery,38,PC,单人,否,89
地球人的侵攻,"策略,独立,回合战略,黑色幽默,喜剧,黑色喜剧,科幻,单人,外星人,血腥,剧情丰富,好评原声音轨,回合制,回合制战术",Team Junkfish,Junkfish Limited,70,PC,单人,是,89
Armored Evolution,"独立,动作,角色扮演,射击,多人,科幻,垂直卷轴射击,纵轴,休闲,策略,合作",Burst2Flame Entertainment,Burst2Flame Entertainment,37,PC,多人,否,89
老式音乐剧,"独立,冒险,动作,节奏,怀旧,像素图形,音乐,好评原声音轨,困难,二维,伪3D,控制器,本地多人",La Moutarde,Dear Villagers,43,PC,本地多人,是,89
地城英雄志,"角色扮演,第一人称视角,经典,氛围,奇幻,黑暗奇幻,单人,地底,动作,冒险,沉浸式模拟,剧情丰富,大师级,探索,迷宫探索,恐怖,魔法,动作角色扮演,潜行",Arkane Studios,Arkane Studios,18,PC,单人,否,89
MinosMaze - The Minotaur's Labyrinth,"动作,冒险,独立,解谜,好评原声音轨,神话",RuVe Game Studio,RuVe Game Studio,21,PC,单人,是,89
NightCry,"冒险,独立,恐怖,指向 &amp; 点击,生存恐怖,女性主角,裸露,心理恐怖,单人,第三人称视角,剧情丰富,Kickstarter,好评原声音轨,悬疑,多结局,快速反应事件,生存,氛围,解谜,休闲",Nude Maker,PLAYISM,78,PC,单人,否,89
Woodlands,"独立,动作,冒险,生存,恐怖,多人,生存恐怖","Acuze Interactives,Winterbyte",Acuze Interactives,26,PC,多人,否,89
True Fear: Forsaken Souls Part 1,"冒险,隐藏物体,恐怖,心理恐怖,剧情丰富,休闲,指向 &amp; 点击,女性主角,氛围,悬疑",Goblinz,The Digital Lounge,34,PC,单人,否,89
The Mims Beginning,"策略,独立,模拟,奇幻,创世神,众筹,冒险,单人,科幻,网红,沙盒,欢乐,卡通化",Squatting Penguins,Squatting Penguins,55,PC,单人,否,89
Ludo Supremo,"休闲,桌游",EnsenaSoft,EnsenaSoft,11,PC,单人,否,89
方块搬运工,"独立,策略,动作,解谜,塔防,像素图形,单人",Ludochip,Ludochip,22,PC,单人,否,89
Talisman: Origins,"角色扮演,独立,策略,桌上游戏,桌游,奇幻,单人",Nomad Games,Nomad Games,28,PC,单人,否,89
无终之旅,"冒险,独立,休闲,角色扮演,指向 &amp; 点击,动漫",YETU GAME,YETU GAME,36,PC,单人,是,89
Slam Bolt Scrappers,"动作,独立,策略,本地合作,本地多人,4人本地,竞技,2D 格斗",Fire Hose Games,Fire Hose Games,36,PC,本地合作,否,89
Pro Gamer Manager 2,"模拟,独立,抢先体验,体育,策略,管理,即时战术,电竞,纵轴",Millenway,Millenway,68,PC,单人,否,89
Grimm: Dark Legacy,"动作类 Rogue,动作,冒险,独立,生存,制作,轻度 Rogue,类Rogue,手绘,在线合作,动作冒险",Artplant,GamesCo,48,PC,在线合作,否,89
Forgotten Tales: Day of the Dead,"独立,休闲,纸牌,卡牌游戏",Green Sauce Games,Green Sauce Games,36,PC,单人,否,89
Oafmatch,"休闲,独立,角色扮演,三消,团队角色扮演,回合制战术",NCR Games,Netcore Games,25,PC,单人,否,89
双星物语2,"动作,角色扮演,好评原声音轨,动漫,日系角色扮演,动作角色扮演,可爱",Nihon Falcom,"XSEED Games,Marvelous USA, Inc.",70,PC,单人,否,89
Hardland,"冒险,独立,开放世界,单人,剧情丰富,奇幻,悬疑,动作,角色扮演,沙盒",Mountain Sheep,Mountain Sheep,80,PC,单人,否,89
