游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
魔奇实验,"休闲,独立,冒险,视觉小说,裸露,成人,单人,LGBTQ+,色情内容,动漫",Dharker Studio,Dharker Studios Ltd,43,PC,单人,否,39
小犬座α,"清版射击,独立,动作,弹幕射击,射击,横向滚屏,本地合作,科幻",Deadly Red Cube,Deadly Red Cube,18,PC,本地合作,否,39
橡胶小子竞技场,"独立,休闲,竞速,多人,平台游戏,大师级","CINEMAX, s.r.o.","CINEMAX, s.r.o.",15,PC,多人,否,39
国家统治者,"政治模拟,策略,模拟,政治",Eversim,Eversim,68,PC,单人,否,39
Maui,"免费,冒险,生存,多人,动作,休闲,独立,开放世界,建造,制作,心理恐怖,单人",Kokua Games,Kokua Games,免费,PC,多人,否,39
UnHolY DisAsTeR,"色情内容,裸露,动作,女性主角,独立,动漫,血腥,类银河战士恶魔城,暴力,像素图形,Hentai",UnholY CreatioN,UnholY CreatioN,43,PC,单人,是,39
Lemuria: Lost in Space,"冒险,角色扮演,独立,太空,科幻",EJRGames,EJRGames,40,PC,单人,否,39
遗落之书：失落王国,"冒险,休闲,隐藏物体,指向 &amp; 点击,女性主角,奇幻,阖家,恐怖,解谜,单人,二维,好评原声音轨,悬疑,氛围,独立,剧情丰富,彩色,短片,超现实,放松",World-Loom,Artifex Mundi,36,PC,单人,是,39
Tokyo Babel,"视觉小说,冒险,动漫,单人,动作",propeller,MangaGamer,100,PC,单人,否,39
干旱盆地,"冒险,独立,角色扮演,末日,像素图形,怀旧,生存",The Pompous Pixel,The Pompous Pixel,34,PC,单人,否,39
Click Legends,"休闲,独立,角色扮演,轻游戏,奇幻,动漫,单人,欲罢不能,二维,管理,时间管理,轻度 Rogue,资源管理,放松,懒人游戏,仅鼠标",Mad Labyrinth Studios LLC,Mad Labyrinth Studios LLC,15,PC,单人,否,39
VR Flush,"免费,冒险,独立,角色扮演,虚拟现实,太空,短片,科幻,物理,单人,欢乐,喜剧,剧情丰富,氛围,第一人称视角,机器人",Brudingo Team,Brudingo Team,免费,PC,单人,否,39
命运港湾,"独立,角色扮演,冒险,自选历险体验,文字为基础,互动小说",Hosted Games,Hosted Games,15,PC,单人,否,39
Lemuria: Lost in Space,"冒险,角色扮演,独立,太空,科幻",EJRGames,EJRGames,40,PC,单人,否,39
爆破专家,"动作,独立,多人,体素",Eyebrow Interactive,Eyebrow Interactive,36,PC,多人,否,39
克拉文庄园,"恐怖,冒险,独立,动作,解谜,免费,第一人称视角,短片",Demon Wagon Studios,Demon Wagon Studios,免费游玩,PC,单人,否,39
海扁王2,"动作,超級英雄,清版动作,喜剧,大师级,第三人称视角,格斗",Freedom Factory,United Independent Entertainment GmbH,68,PC,单人,否,39
公主齐奥克,"冒险,指向 &amp; 点击,剧情丰富,休闲,独立,解谜,氛围,女性主角,单人,手绘,好评原声音轨,黑暗奇幻,悬疑,奇幻,风格化,经典,故事架构丰富,欢乐,喜剧,黑暗","OhNoo Studio,Smile",OhNoo Studio,47,PC,单人,是,39
InfiniTrap Classic,"独立,休闲,冒险,动作,免费",Shadebob Games,Shadebob Games,免费游玩,PC,单人,否,39
Chronicle of Innsmouth,"冒险,洛夫克拉夫特式,指向 &amp; 点击,像素图形","Umberto Parisi (rmonic79),Amedeo Vasaturo (meovas)",Psychodev,43,PC,单人,否,39
Hospitalize,"模拟,独立,抢先体验,管理",Illeris,Illeris,52,PC,单人,否,39
Wrongworld,"开放世界生存制作,冒险,动作,独立,模拟,生存,开放世界,沙盒,制作,探索,欢乐,建造,单人,喜剧,永久死亡,可爱,重玩价值,类Rogue",Sludj Games,Sludj Games,50,PC,单人,否,39
The Art of Fight,"动作,独立,虚拟现实,第一人称射击,快节奏,多人",raptor lab,raptor lab,免费游玩,PC,多人,否,39
Freddi Fish 2: The Case of the Haunted Schoolhouse,"冒险,休闲,阖家,指向 &amp; 点击,剧情丰富,网红,教育",Humongous Entertainment,"Humongous Entertainment,Nightdive Studios",100,PC,单人,否,39
是否忘记我：我的有机花园,"独立,模拟,轻游戏,视觉小说,单人,动漫,黑色幽默,休闲,氛围,好评原声音轨,二维,剧情丰富,资源管理,黑暗,重玩价值,超现实,指向 &amp; 点击,策略,奇幻,放松",CAVYHOUSE,PLAYISM,36,PC,单人,否,39
猎人的喜悦,"休闲,动作,策略,本地多人,喜剧,建造,多人",Shrimpcave Industries,Shrimpcave Industries,32,PC,本地多人,是,39
高级战术黄金版,"策略,模拟,六角格棋盘,战争游戏,回合制,回合战略,二战,单人,多人,重玩价值",VR Designs,Slitherine Ltd.,88,PC,单人,否,39
重力,"独立,抢先体验,平台游戏,解谜",Hashbang Games,Hashbang Games,22,PC,单人,否,39
Zombie Derby 2,"竞速,动作,独立,暴力,血腥,僵尸,驾驶,街机,横向滚屏",Brinemedia,Brinemedia,18,PC,单人,否,39
There Was a Caveman,"独立,平台游戏,像素图形,怀旧,恐龙,二维,动作,动作冒险,单人,冒险,奇幻,困难",Nauris Amatnieks,Nauris Amatnieks,28,PC,单人,否,39
Monster Battles: TCG,"免费,策略,模拟",FrozenShard Games,FrozenShard Games,免费开玩,PC,单人,是,39
城堡时代：军阀,"休闲,模拟,策略,独立",Anarchy Enterprises,Anarchy Enterprises,15,PC,单人,否,39
The Superlatives: Aetherfall,"独立,冒险,角色扮演,选择取向,文字为基础,自选历险体验",Choice of Games,Choice of Games,26,PC,单人,否,38
Astro Lords: Oort Cloud,"免费,太空,策略",Aratog LLC,BISBOG SA,免费游玩,PC,单人,否,38
职业伐木工人2015,"模拟,单人",PlayWay S.A.,"BANDAI NAMCO Entertainment,United Independent Entertainment GmbH",125,PC,单人,否,38
黑海奥德赛,"动作类 Rogue,动作,独立,轻度 Rogue,清版射击,双摇杆射击,垂直卷轴射击,街机,永久死亡,程序生成,射击,角色扮演,毁灭,动作角色扮演,太空,二维,类Rogue,科幻,制作,纵轴",Blacksea Odyssey,Spiral Summit Games,36,PC,单人,否,38
Into The War,"独立,动作,第一人称射击,射击,免费,多人,跑酷",Small Town Studios,Small Town Studios,,PC,多人,否,38
口袋格斗,"独立,动作,抢先体验,2D 格斗,格斗,像素图形",Cardboard Robot Games,"Chucklefish Games,DANGEN Entertainment",36,PC,单人,否,38
We Slay Monsters,"类Rogue,卡牌战斗,角色扮演,独立,策略,传统类 Rogue,卡牌游戏,迷宫探索,冒险",Furiously Inactive Games,Furiously Inactive Games,37,PC,单人,否,38
功夫之王,"动作,格斗,独立,武术,2D 格斗,街机",Jae Lee Productions,Digital Tribe,36,PC,单人,否,38
Cave to Kingdom,"大型多人在线,策略,免费,休闲,抢先体验,中世纪",Iubisoft System SRL,Iubisoft System SRL,免费开玩,PC,大型多人在线,否,38
シオとあやかしの森,"休闲,冒险,独立,模拟,角色扮演,策略,生存,动漫",Inu to Neko,Starship Studio,32,PC,单人,是,38
英雄萨姆：随机遭遇,"动作,独立,角色扮演,回合制,二维,单人,像素图形,喜剧,日系角色扮演","Vlambeer,Croteam",Devolver Digital,21,PC,单人,否,38
Avalon Lords: Dawn Rises,"策略,独立,抢先体验,中世纪,即时战略,战争",Animus Interactive Inc,Animus Interactive Inc,免费游玩,PC,单人,否,38
神国：创造,"独立,策略,抢先体验,管理,沙盒,休闲,模拟,生存,回合制,开放世界,六角格棋盘,二维,单人,建造,基地建设",明枭网络,明枭网络,28,PC,单人,是,38
福尔摩斯：复仇,"冒险,角色扮演,推理,指向 &amp; 点击,解谜,悬疑,推理调查,第一人称视角",Frogwares,Frogwares,36,PC,单人,否,38
Corpse Party: Book of Shadows,"血腥,暴力,冒险,裸露,恐怖,视觉小说,动漫,指向 &amp; 点击","MAGES. Inc.,5pb.","XSEED Games,Marvelous USA, Inc.",50,PC,单人,否,38
Super Button Soccer,"体育,休闲,独立,多人,单人,本地多人,竞技,策略,欢乐,选择取向",LIGA - Laboratório de Inovação de Games e Apps,LIGA - Laboratório de Inovação de Games e Apps,28,PC,多人,否,38
功夫之王,"动作,格斗,独立,武术,2D 格斗,街机",Jae Lee Productions,Digital Tribe,36,PC,单人,否,38
福尔摩斯：复仇,"冒险,角色扮演,推理,指向 &amp; 点击,解谜,悬疑,推理调查,第一人称视角",Frogwares,Frogwares,36,PC,单人,否,38
True or False 2,"休闲,独立,单人,可爱",Vladimir Maslov,Vladimir Maslov,,PC,单人,否,38
Avalon Lords: Dawn Rises,"策略,独立,抢先体验,中世纪,即时战略,战争",Animus Interactive Inc,Animus Interactive Inc,免费游玩,PC,单人,否,38
Aveyond 4: Shadow of the Mist,"角色扮演,冒险,独立,RPG制作大师","Amaranth Games, LLC",Degica,48,PC,单人,否,38
Sacred Saga Online,"免费,大型多人在线,角色扮演,策略",GameHollywood,Global Genom Corporate,免费开玩,PC,大型多人在线,否,38
Hollow Island,"独立,制作,开放世界,像素图形,冒险",Edym Pixels,Edym Pixels,37,PC,单人,否,38
AirMech? Command,"动作,策略,独立,虚拟现实,机甲世界,即时战略",Carbon Games,Carbon Games,50,PC,单人,否,38
Escape,"免费,独立,策略,二维,单人",Stephane Bottin,Stephane Bottin,Free to Play,PC,单人,否,38
Alien Crusader,"免费,独立,动作,清版射击,困难,单人,科幻,太空,怀旧,本地合作",Zydrone,Zydrone,免费开玩,PC,单人,否,38
Global ATC Simulator,"模拟,管理,单人,拟真,可模组化,物理",Robert Miroszewski,Aerosoft GmbH,142,PC,单人,否,38
Feesh,"休闲,动作,独立",Terrifying Jellyfish,Terrifying Jellyfish,6,PC,单人,否,38
神国：创造,"独立,策略,抢先体验,管理,沙盒,休闲,模拟,生存,回合制,开放世界,六角格棋盘,二维,单人,建造,基地建设",明枭网络,明枭网络,28,PC,单人,是,38
UnderWater Adventure,"动作,冒险,独立,水底",Torii-Games,Torii-Games,,PC,单人,否,38
Return.,"免费,独立,休闲,动作,像素图形,可爱,怀旧,平台游戏,单人,氛围,二维,唯美,好评原声音轨,短片,困难,横向滚屏,情感,游戏制作",PsychoFlux Entertainment,PsychoFlux Entertainment,Free,PC,单人,否,38
The Shape Of Heart,"独立,抢先体验,解谜,物理",Dragon Whisper Game,"WhisperGames,Deck13",12,PC,单人,是,38
Tower Dwellers,"策略,动作,独立,塔防",ECC GAMES SP. Z O.O.,ECC GAMES SP. Z O.O.,28,PC,单人,否,38
Runaway: The Dream of the Turtle,"冒险,指向 &amp; 点击,解谜,喜剧,单人,欢乐,二维,剧情丰富,好评原声音轨,怀旧,经典,休闲",Pendulo Studios,Focus Home Interactive,36,PC,单人,否,38
遗忘要塞：策略,"策略,角色扮演,独立,抢先体验,模拟,僵尸,生存,基地建设",Photon Arena,KISS ltd,36,PC,单人,否,38
Tametsi,"独立,解谜,困难,策略",Grip Top Games,Grip Top Games,15,PC,单人,否,38
GameMaker Studio 2 Mobile,"游戏开发,设计与插画,实用工具,动画制作和建模,教育,软件培训,网络出版,游戏制作",YoYo Games Ltd.,YoYo Games Ltd.,513,PC,其他,否,38
Corpse Party: Book of Shadows,"血腥,暴力,冒险,裸露,恐怖,视觉小说,动漫,指向 &amp; 点击","MAGES. Inc.,5pb.","XSEED Games,Marvelous USA, Inc.",50,PC,单人,否,38
地牢求生,"动作类 Rogue,角色扮演,独立,动作,类Rogue,轻度 Rogue,平台游戏",Nick Donnelly,Nick Donnelly,18,PC,单人,否,38
太空乌贼,"动作,休闲,独立,抢先体验,多人,团队导向,外星人,太空,欢乐,垂直卷轴射击,即时战略,资源管理,双摇杆射击,怀旧,纵轴,清版射击,策略",Fun Bits,Fun Bits,免费游玩,PC,多人,是,38
K-Point Ski Jumping,"体育,独立,休闲,滑雪,单人",Marcin Dzienniak,Marcin Dzienniak,37,PC,单人,否,38
战争灾难：滑铁卢,"策略,模拟,战争游戏,历史,战术,合作,多人,单人,即时含暂停,重玩价值",NorbSoftDev,Slitherine Ltd.,133,PC,合作,否,38
"Fly, Glowfly!","独立,休闲,奇幻,街机,解谜",Black Snowflake Games,Black Snowflake Games,21,PC,单人,否,38
纸箱坦克战争,"策略,塔防,独立",DQ Team,DQ Team,21,PC,单人,否,38
尸灵,"冒险,独立,剧情丰富,氛围,悬疑,第一人称视角,单人,好评原声音轨,解谜,女性主角,步行模拟,推理,短片,指向 &amp; 点击,经典,心理恐怖,恐怖,唯美,历史,过场动画",Red Thread Games,Red Thread Games,70,PC,单人,是,38
prog.1,"独立,平台游戏,解谜,平台解谜,控制器,像素图形",Vector Arcade,Groupees Interactive,21,PC,单人,否,38
Nono's magic general shop,"模拟,休闲,策略,角色扮演,独立,动漫,管理",Inu to Neko,Starship Studio,32,PC,单人,是,38
A Little Lily Princess,"视觉小说,女性主角,动漫,恋爱模拟,爱情,独立,小说改编,可爱,模拟,LGBTQ+,剧情丰富,单人,多结局",Hanabira,Hanako Games,48,PC,单人,否,38
Hello Neighbor: Hide and Seek,"冒险,动作,恐怖,单人",Dynamic Pixels,tinyBuild,90,PC,单人,是,38
Runewards: Strategy Card Game,"免费,策略,角色扮演,卡牌游戏",ReaverGames,ReaverGames,免费开玩,PC,单人,否,38
Wo Yao Da  我要大,"血腥,暴力,冒险,动作,独立,角色扮演,欢乐",PING YI LIN,PING YI LIN ,15,PC,单人,是,38
Think of the Children,"动作,4人本地,合作,本地合作,独立,本地多人,欢乐,多人,冒险,快节奏,困难",Jammed Up Studios,Fellow Traveller,36,PC,合作,否,38
动物园暴怒,"动作,独立,休闲",ViWo Games,ViWo Games,,PC,单人,否,38
Nono's magic general shop,"模拟,休闲,策略,角色扮演,独立,动漫,管理",Inu to Neko,Starship Studio,32,PC,单人,是,38
尸灵,"冒险,独立,剧情丰富,氛围,悬疑,第一人称视角,单人,好评原声音轨,解谜,女性主角,步行模拟,推理,短片,指向 &amp; 点击,经典,心理恐怖,恐怖,唯美,历史,过场动画",Red Thread Games,Red Thread Games,70,PC,单人,是,38
The Raven Remastered,"冒险,指向 &amp; 点击,悬疑,单人,推理,血腥",KING Art,THQ Nordic,70,PC,单人,是,38
战争灾难：滑铁卢,"策略,模拟,战争游戏,历史,战术,合作,多人,单人,即时含暂停,重玩价值",NorbSoftDev,Slitherine Ltd.,133,PC,合作,否,38
Secret Files: Puritas Cordis,"冒险,指向 &amp; 点击,女性主角",Animation Arts,Deep Silver,36,PC,单人,否,38
Think of the Children,"动作,4人本地,合作,本地合作,独立,本地多人,欢乐,多人,冒险,快节奏,困难",Jammed Up Studios,Fellow Traveller,36,PC,合作,否,38
尼罗河之子：增强版,"城市营造,模拟,策略,历史,管理,资源管理,沙盒,单人","Tilted Mill Entertainment, Inc.","Tilted Mill Entertainment, Inc.",,PC,单人,否,38
Narcos,"免费,独立,模拟,策略,冒险,休闲",Star Legion,Star Legion,免费开玩,PC,单人,否,38
电影追踪者,"抢先体验,模拟",Matt Workman,Cinematography Database,230,PC,单人,否,38
Hello Neighbor: Hide and Seek,"冒险,动作,恐怖,单人",Dynamic Pixels,tinyBuild,90,PC,单人,是,38
Light,"独立,动作,策略,冒险,潜行,黑客",Just A Pixel Ltd.,Team17 Digital Ltd,42,PC,单人,否,38
Tales [PC],"冒险,独立,指向 &amp; 点击,解谜,单人,二维,像素图形,历史,奇幻,阖家,物品管理",Ape Marina,Screen 7,32,PC,单人,否,38
INVASION!,"冒险,休闲,虚拟现实",Baobab Studios Inc.,Baobab Studios Inc.,免费,PC,单人,否,38
Scorch,"免费,独立,休闲,恐怖",Ellie's Lunchbox,Ellie's Lunchbox,免费开玩,PC,单人,否,38
The Secret Order 4: Beyond Time,"休闲,冒险,隐藏物体,解谜,指向 &amp; 点击,女性主角,单人,恐怖,奇幻,悬疑,剧情丰富,好评原声音轨,独立,阖家,二维,氛围",Sunward Games,Artifex Mundi,36,PC,单人,是,38
尘沙惑,"模拟,独立,少女游戏,休闲,冒险,视觉小说,动漫,架空,女性主角",YETU GAME,YETU GAME,45,PC,单人,是,38
三国志5,策略,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",68,PC,单人,否,38
Corpse Party: Book of Shadows,"血腥,暴力,冒险,裸露,恐怖,视觉小说,动漫,指向 &amp; 点击","MAGES. Inc.,5pb.","XSEED Games,Marvelous USA, Inc.",50,PC,单人,否,38
太空乌贼,"动作,休闲,独立,抢先体验,多人,团队导向,外星人,太空,欢乐,垂直卷轴射击,即时战略,资源管理,双摇杆射击,怀旧,纵轴,清版射击,策略",Fun Bits,Fun Bits,免费游玩,PC,多人,是,38
A Little Lily Princess,"视觉小说,女性主角,动漫,恋爱模拟,爱情,独立,小说改编,可爱,模拟,LGBTQ+,剧情丰富,单人,多结局",Hanabira,Hanako Games,48,PC,单人,否,38
世嘉钓鱼高手,"钓鱼,模拟,体育,街机",SEGA,SEGA,31,PC,单人,否,38
Burgers 2,"独立,动作,冒险,角色扮演",Digitized Organism,Digitized Organism,18,PC,单人,否,38
迷失方向,"独立,解谜,第一人称视角,极简主义,抽象,超现实,单人,平台解谜,物理,放松,困难,氛围,风格化,太空,步行模拟",BrickCream,BrickCream,15,PC,单人,否,38
黄金十字军,"独立,休闲,冒险",West Forest Games,West Forest Games,15,PC,单人,否,38
Fritz Chess 14,"棋类,策略,桌上游戏,桌游",ChessBase,Viva Media,112,PC,单人,否,38
Access Denied,"独立,休闲,解谜,单人,赛博朋克,未来,黑客",Stately Snail,Stately Snail,15,PC,单人,否,38
再会：衷心的团聚,"冒险,独立,好评原声音轨,解谜,探索",Rice Cooker Republic,Rice Cooker Republic,60,PC,单人,是,38
Fenix Rage,"独立,动作,冒险,平台游戏,二维,困难,快节奏,好评原声音轨,游戏制作",Green Lava Studios,Reverb Triple XP,48,PC,单人,否,38
Logistics Company,模拟,Crenetic GmbH Studios,rondomedia GmbH,84,PC,单人,否,38
ARENA an Age of Barbarians story,"裸露,色情内容,动作,暴力,血腥,独立,休闲",Crian Soft S.A.,Crian Soft S.A.,36,PC,单人,否,38
HEADLINER,"独立,冒险,选择取向,多结局,政治模拟,政治性,反乌托邦,剧情丰富,短片,政治,二维,重玩价值,单人,模拟,休闲,黑暗,解谜,女性主角,暴力,像素图形",Unbound Creations,Unbound Creations,15,PC,单人,是,38
Civil War: 1863,"策略,战争游戏,回合制,美国,回合战略,六角格棋盘",HexWar Games,HexWar Games,36,PC,单人,否,38
Fantasia of the Wind 2 风之幻想曲 第二部,"角色扮演,独立,冒险,RPG制作大师",Fantasia Studio,Fantasia Studio,28,PC,单人,是,37
Elsewhere High: Chapter 1 - A Visual Novel,"免费,冒险,视觉小说,恐怖,悬疑,动漫,卡通",Horizon Studio,Horizon Studio,免费开玩,PC,单人,否,37
Retimed,"独立,动作,休闲,欢乐,合作,平台游戏,多人,射击,快节奏,本地多人,在线合作,阖家,好评原声音轨,本地合作,4人本地,子弹时间,单人,二维,竞技,竞技场射击",Team Maniax,"Stray Fawn Studio,WhisperGames",50,PC,合作,是,37
Invasion 2037,"动作,冒险,独立,模拟,生存,暴力,抢先体验,僵尸,开放世界,制作,寻宝,探索,生存恐怖,单人,第三人称视角,科幻,恐怖,血腥,角色定制,第一人称射击",Team B,Little Beavers Games,90,PC,单人,否,37
